equation_family,model_id,role_A,role_I,role_B,optimizer,loss,trial,objective,best_objective,best_error,best_error_name
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,435,2.03056446146181e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,436,4.4912022841957405e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,437,2.991491579991746e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,438,3.2567019755365824e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,439,1.072785642995043e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,440,1.0727814904544358e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,441,8.715735074419998e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,442,2.3963131669422555e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,443,9.96097620679584e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,444,2.272122111778402e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,445,8.715728669037324e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,446,8.715743616198568e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,447,2.030566537496895e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,448,1.0727830093388301e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,449,9.96098177316248e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,450,2.272119381478293e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,451,8.715723865704617e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,452,8.715735074419998e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,453,2.03056446146181e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,454,1.072784148345291e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,455,9.960985947375462e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,456,2.2721173340445605e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,457,8.715720263728408e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,458,8.715728669037324e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,459,1.2730951783058092e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,460,8.132440220975417e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,461,9.623154095700351e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,462,9.565791913415253e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,463,8.132441196427244e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,464,8.132439094544345e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,465,8.715721935346572e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,466,1.0727846060904212e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,467,9.623151507936682e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,468,9.565792716697923e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,469,8.132440220975417e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,470,8.132437793766196e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,471,8.715723865704617e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,472,1.072784148345291e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,473,9.623148519637984e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,474,9.565793644318313e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,475,8.132439094544345e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,476,8.132436291656589e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,477,8.008213066105192e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,478,9.052932299048914e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,479,7.901689102049111e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,480,8.937584942827237e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,481,7.901689508474868e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,482,7.901688665302379e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,483,8.005545953635426e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,484,8.580668970912429e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,485,8.4742006674785e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,486,8.008213271471948e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,487,7.901689102049111e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,488,7.901688195972827e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,489,8.005546524096002e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,490,8.580667448528606e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,491,8.474199599332107e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,492,8.008213492162544e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,493,7.901688665302379e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,494,7.901687691629782e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,495,7.853774892052951e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,496,8.145415140836001e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,497,7.932434586632083e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,498,7.955623296188614e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,499,7.853774863537813e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,500,7.853774921613235e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,501,8.005546825094193e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,502,7.901687948336792e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,503,7.932434736457855e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,504,7.955623076213644e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,505,7.853774836030905e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,506,7.853774892052951e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,507,8.005546524096002e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,508,7.901688195972827e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,509,7.932434880989623e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,510,7.955622864012727e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,511,7.853774809496493e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,512,7.853774863537813e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,513,7.904475080243321e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,514,7.85300274365365e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,515,7.904610394086391e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,516,7.845113403859982e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,517,7.845113413900061e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,518,7.845113393637784e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,519,7.881034631987386e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,520,7.859382816159507e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,521,7.85300269114521e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,522,7.883116440311937e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,523,7.845113403859982e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,524,7.845113383230172e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,525,7.881034689522285e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,526,7.859382737628141e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,527,7.853002637683822e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,528,7.883116474506274e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,529,7.845113393637784e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,530,7.845113372633737e-07,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,531,2.6784998280457318e-05,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,532,2.2556188496752677e-05,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,533,8.004009896297974e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,534,8.003814770557681e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,535,8.003959942078212e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,536,7.9897686321944e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,537,2.678361664482223e-05,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,538,2.211739095017248e-05,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,539,7.989962320171724e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,540,7.970415213572807e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,541,7.98451061955517e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,542,8.924412324491046e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,543,2.676162876013164e-05,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,544,2.211686229617398e-05,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,545,7.9897686321944e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,546,6.186848099093083e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,547,6.204385845134724e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,548,7.094736286337296e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,549,1.8848307939039502e-05,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,550,1.7622495315513223e-05,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,551,7.795870039232654e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,552,2.093517190673084e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,553,2.0367900199265817e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
aib_qss,"cvd:aib_qss:AIB:full:bulk_as_surface:A=idn_2,I=n2,B=adn_2",idn_2,n2,adn_2,pattern,mse,554,2.7173522604789786e-06,7.844918108091601e-07,0.0008857154231519061,training_rmse_nm_s
